,code,density,rca_arg,rca_bra,rca_deu,rca_chn,pci,cog,description,export,category,id
26,840420,0.0706989598920902,0.0217562695499965,0.2526848168889461,0.2232584174003949,2.017445449450178,-0.2203746785119218,-0.0250704024976588,Condensers for steam or vapour power units,24770.8,"Machinery, Electrical",840420
27,840490,0.0823301476578825,0.0041106541609334,0.1928118919120796,0.6218977568651903,1.4341670756456997,0.722068293846615,0.0525733002393058,"Steam, vapour generating boiler auxiliary plant parts",11628.4,"Machinery, Electrical",840490
28,840690,0.0720105035646479,0.0305194565912477,0.131169015312793,1.4227482837164418,1.0403034636874438,1.189109412323364,0.3062420804895269,Parts of steam and vapour turbines,457013.6,"Machinery, Electrical",840690
29,841199,0.0818225098797412,0.065509478165747,0.0627296836375994,1.1447539686928176,0.227651987531928,1.805274320563218,0.4456053124520575,Parts of gas turbine engines except turbo-jet/prop,4743323.8,"Machinery, Electrical",841199
30,841290,0.0903203196123854,0.0621079455479928,1.4390651276098132,1.3488211480185388,1.262946836927506,0.7826554824069895,0.1584102308867324,Parts of hydraulic/pneumatic/other power engines,1569359.4,"Machinery, Electrical",841290
31,841780,0.0828478763798684,0.2990474555738369,0.2452741171694937,0.9615334362950844,2.087567870282263,0.4608058008532514,0.0742270419897862,"Industrial furnace, oven, incinerator non-electric ne",1314070.2,"Machinery, Electrical",841780
32,841790,0.0914056537348518,0.0289249012559396,0.5608879613178197,1.7987512424786791,1.248471273780644,0.5933131454927401,0.0545665524073502,Parts of industrial or laboratory furnaces/ovens,209398.8,"Machinery, Electrical",841790
33,841939,0.0935491258740593,1.1301559356049675,0.4308175142795631,2.0744243716280644,1.2407399307654916,1.3349920643936817,0.2611261266295468,"Non-domestic, non-electric dryers nes",7255096.6,"Machinery, Electrical",841939
34,841960,0.0954886153542344,1.1032643225388796,0.1036891077687785,1.4448675174905286,2.8266149448472584,0.0410317071356133,0.0441072570868363,Machinery for liquefying air or other gases,5773832.4,"Machinery, Electrical",841960
35,841989,0.0838940482602598,0.6750189166658574,0.54978165064366,2.464828160729979,0.7640543949866192,0.9121723201418273,0.1783939542744684,Machinery for treatment by temperature change nes,17964092.2,"Machinery, Electrical",841989
36,841990,0.0877485197738214,0.1019765011491348,0.1471078143112786,1.3384169545103266,1.0805879373763545,1.1801329884603708,0.2204490334454684,"Parts, laboratory/industrial heating/cooling machiner",2277788.2,"Machinery, Electrical",841990
37,842121,0.10046932704719,0.1654758512826339,0.3544752036009884,1.7655345206705466,0.826589904124221,0.8697170344302758,0.1465619750947199,Water filtering or purifying machinery or apparatus,4472193.4,"Machinery, Electrical",842121
38,842129,0.0829046946223002,0.1980559733093487,1.1257137097128975,2.494302679707161,0.5574580297683398,1.5643272501369374,0.3969463071933709,Filtering/purifying machinery for liquids nes,5893279.0,"Machinery, Electrical",842129
39,842139,0.0888333536207715,0.0737452131658968,0.2765608497271059,2.5163521578572494,0.6223353876735602,0.753981143408738,0.2221799836591531,Filtering or purifying machinery for gases nes,5344233.0,"Machinery, Electrical",842139
40,842199,0.0880759849514252,0.1835438097620335,0.2810973996268307,2.485193789856904,0.851931363517167,1.261865947808027,0.2801497065917331,Parts for filter/purifying machines for liquid/gas,8296162.4,"Machinery, Electrical",842199
41,847420,0.092411562515969,0.0181416286274409,0.779656880569589,1.7436377018738003,1.6579746280231027,0.2639028684733918,0.0268967316695176,"Machines to crush or grind stone, ores and minerals",197668.4,"Machinery, Electrical",847420
42,847982,0.0838545791230558,0.2935825844821618,0.3338027665544582,3.2121278018872306,0.7482132527767861,1.556650299556181,0.3428209321540156,"Machines to mix, knead, crush, grind, etc, nes",4371873.6,"Machinery, Electrical",847982
43,847990,0.0697652336992011,0.0435263996878969,0.0514234755356414,1.206028926257469,0.4566918975157402,2.013471284322055,0.4698917580879532,Parts of machines and mechanical appliances nes,5191276.8,"Machinery, Electrical",847990
44,850164,0.0968946633222971,0.0303199325505897,1.6128605697510607,1.80225017033856,0.9189499875816176,0.6696934176733831,0.1083094856952455,"AC generators, of an output > 750 kVA",359664.8,Transportation,850164
45,850300,0.089970506893597,0.049975522114727,0.7827980346876875,1.147014005929366,1.6320455114661938,0.5464491450155301,0.0187774810806999,Parts for electric motors and generators,2924019.2,Transportation,850300
46,850490,0.082966220112606,0.0364301866843766,0.0859663304887221,1.2885428285232063,1.7679437904332478,0.3213831346180078,-0.0366571787263286,Parts of electrical transformers and inductors,1155903.0,Transportation,850490
47,851410,0.0665589628195275,0.1415790961855678,0.0958927693370163,2.4777592633469814,0.8958289248084089,1.871626927285432,0.4261744630835071,Industrial electric resistance heated furnaces & oven,796755.6,Transportation,851410
48,851420,0.0795308429453669,0.0064156898991985,0.2632969265464848,2.417974068411805,0.8009328267355118,1.1890654532313336,0.3021240375579671,"Industrial electric induction, dielectric furnace/ove",12231.2,Transportation,851420
49,851430,0.0750861029007591,0.0337549939664267,0.2875747689967857,1.500470232575285,1.4022095902218803,1.2534815078004446,0.3048588896512514,Industrial/laboratory electric furnaces and ovens nes,88747.0,Transportation,851430
50,851490,0.0826962517897254,0.0425013295987242,0.1971399816931737,1.535635264413967,0.8267822344556747,0.8381487265710779,0.3275986803825166,Parts of industrial/etc electric furnaces/ovens nes,213032.8,Transportation,851490
51,854390,0.0621945396387923,0.0056305880238694,0.0638122299016169,0.5947480805286749,1.4055832636519263,0.7663019275832782,0.1551412714025112,Parts of electrical machines and apparatus nes,189883.6,Transportation,854390
52,901580,0.1020983445383615,0.0652199271075214,0.1323551497020112,0.7481644334293424,0.5192398963693535,-0.6466237013764831,0.0162757822156931,"Surveying, etc instruments nes",948910.0,Precision Instruments,901580
53,902610,0.084555510792814,0.0536874544924276,0.315268328519741,2.356692705719124,0.4824544946710782,1.3400624520868416,0.335609521583506,Equipment to measure or check liquid flow or level,984809.4,Precision Instruments,902610
54,902620,0.0823736969493745,0.0333773589493361,0.2264971706627936,2.650112303917049,0.6437487833772376,1.6777281838062588,0.4080147028028902,Equipment to measure or check pressure,1030664.8,Precision Instruments,902620
55,902680,0.0866124462224253,0.0373418138312437,0.059026958968633,2.7350651615796444,0.2909114628709889,1.299487588600264,0.2780024938560894,"Equipment to measure, check gas/liquid properties nes",449242.6,Precision Instruments,902680
56,902690,0.0813045153139313,0.0382309644260283,0.1247368804778107,1.5894180183899334,0.7806713322417419,1.3264362184167022,0.3394456456899204,Parts of equipment to measure or check fluid variable,538298.4,Precision Instruments,902690
57,902710,0.0762109465689387,0.0238769316799957,0.3062328717823347,3.790189808559863,0.2044439411150345,1.817227991425168,0.4599262279232523,Gas/smoke analysis apparatus,462983.8,Precision Instruments,902710
58,902720,0.0710445424450123,0.0140275240847663,0.032372024240635,1.2786357796190897,0.6546903293551731,1.6956546502562568,0.4874123493098078,"Chromatographs, electrophoresis instruments",106725.6,Precision Instruments,902720
59,902750,0.0764141710185112,0.0688955122648636,0.0169005534379312,2.3638181976411032,0.2799144534241167,1.88240414757392,0.425706902617591,Instruments nes using optical radiations,1828828.4,Precision Instruments,902750
60,902780,0.0730842959832296,0.0535351371733168,0.037080496118263,2.0752607436454777,0.4512356963569579,2.1042981401328182,0.4548091986397632,"Equipment for physical or chemical analysis, nes",2090315.4,Precision Instruments,902780
61,902790,0.074537954334689,0.0323311199999307,0.1038093435511328,1.9080304336074605,0.4197378559637555,2.152726835560107,0.495474716524929,"Microtomes, parts of scientific analysis equipment",1160720.6,Precision Instruments,902790
62,903180,0.0741106464667275,0.0994685931174487,0.1265636061365486,2.5580446953593534,0.7443796098232396,1.3576587887834788,0.3159211138544709,"Measuring or checking equipment, nes",7330645.4,Precision Instruments,903180
63,903190,0.0733198917939462,0.0526858267648158,0.0660828373889932,1.9843351541594063,0.6017604865457558,1.652567918999723,0.3553117645506838,"Parts and access for measuring, checking equipment ne",1302016.8,Precision Instruments,903190
64,903289,0.0797293476768942,0.1293137886224778,0.546704576254786,1.4952422563692769,0.7241876899429835,1.3518234636054178,0.3041444008277045,Automatic regulating/controlling equipment nes,9558820.8,Precision Instruments,903289
65,903290,0.0864275250994881,0.0413217961693099,0.1038642407105244,1.111489986831028,0.78103477755327,0.7278379829319586,0.1549056619480626,Parts and accessories for automatic controls,757761.2,Precision Instruments,903290
66,903300,0.0904202498042829,0.0255938965389992,0.0685864940439288,1.21963522084795,0.7429462977169868,0.862152128487673,0.0973094534744298,Parts/accessories nes for optical/electric instrument,251672.2,Precision Instruments,903300
67,441830,0.0987572260817802,0.0064573281355317,0.5674940597644519,1.125743043559362,1.057396977832329,0.2787215129402041,-0.009934662716749,"Parquet panels and tiles, of wood",33487.4,Wood and Wood Products,441830
68,901380,0.0349499954891668,0.0004841733784716,0.0032073375794376,0.0578969068374808,3.386723303313858,0.9023819801641044,0.1903176765544323,"Optical devices, appliances and instruments, nes",91238.8,Precision Instruments,901380
69,901390,0.0595407270521867,0.0016555721323652,0.0028030661102902,0.774363759796777,1.9343938800461156,0.4326819939278532,0.2009100800249138,Parts and accessories of optical appliances nes,39568.2,Precision Instruments,901390
70,732510,0.095573505139506,0.0431588852063126,0.204750933256288,2.009022918222156,1.323271519334278,0.3599922322171536,-0.0269065565356677,"Cast articles, of non-malleable cast iron nes",394292.4,Base Metals,732510
71,840991,0.0855149762828786,0.4317969818511138,0.91314606019136,2.156960137891903,0.6146809823572632,1.1572451436141689,0.2322347933110888,Parts for spark-ignition engines except aircraft,47877099.6,"Machinery, Electrical",840991
72,841013,0.1013691916428965,2.0895631582980885,12.873854062332065,1.7656737396998452,1.2284120715022873,0.9444349469527136,0.236177777426371,"Hydraulic turbines, water wheels, power > 10000 kW",1786577.8,"Machinery, Electrical",841013
73,841320,0.0786788622442036,0.177343706200387,0.0851030716546038,1.154180151897871,2.8227108718961698,0.1019427500502628,0.1789480218024575,Hand pumps not designed to measure flow,455947.8,"Machinery, Electrical",841320
74,841350,0.0811901820081787,0.3362836737807653,0.1177402090048341,2.7283892764743305,0.5825736557284731,1.0543306457179349,0.3446924074523259,Reciprocating positive displacement pumps nes,8812390.6,"Machinery, Electrical",841350
75,841360,0.0862660440045268,0.3643204415780263,0.5937918888899046,2.393881561829064,0.976490897740578,1.293601563695009,0.3540809346016662,Rotary positive displacement pumps nes,7834458.0,"Machinery, Electrical",841360
76,841370,0.0848249046034918,0.9513645089575034,0.5289599018551003,1.6579248557935546,1.233109301194795,1.3333837914732718,0.3256369764917964,Centrifugal pumps nes,45001629.2,"Machinery, Electrical",841370
77,841381,0.0919160562399337,0.1435268255711564,0.2204388331115979,0.7576906030220943,0.7039159634946467,0.625870835285457,0.1214655464834463,Pumps nes,2093961.4,"Machinery, Electrical",841381
78,841410,0.0662465119617749,0.2402762551943782,0.241264983833994,2.857983829353484,0.4052135013048081,1.7009822547088151,0.4094461863014539,Vacuum pumps,3474490.2,"Machinery, Electrical",841410
79,841430,0.0809368239884016,0.0638709848315226,2.3300636201284552,0.8652280847014941,1.7205908762400743,1.2931830959296091,0.2407038072231314,Compressors for refrigerating equipment,3036650.0,"Machinery, Electrical",841430
80,841440,0.0873521040009335,0.3921092334514039,0.2961922501162968,1.3625552564073562,1.111068499518569,-0.0799113956799748,0.0840685293431784,Air compressors mounted on wheeled chassis for towing,1000731.2,"Machinery, Electrical",841440
81,841480,0.0895147966745574,0.2963388528527411,0.5714379839831293,2.0645115670180183,0.8664191446790545,1.3938329151577102,0.3310798675331261,"Air or gas compressors, hoods",20485047.4,"Machinery, Electrical",841480
82,841490,0.0843890153109136,0.0685216706965339,0.3406161839545805,1.131628704439192,0.8572960244803828,1.436241313865761,0.3062887645336002,"Parts of vacuum pumps, compressors,fans,blowers,hoods",3586230.4,"Machinery, Electrical",841490
83,842119,0.0796165539210182,0.2221111679136698,0.1742264685729286,4.510240448472687,0.7557147972570041,1.0022962786138854,0.2853879885533598,Centrifuges nes,1569059.4,"Machinery, Electrical",842119
84,842191,0.0864998187280615,0.1439699741761099,0.0890025140302483,3.000897399164106,0.3854387457979617,1.593717123532281,0.3645383393797101,"Parts of centrifuges, including centrifugal dryers",466834.6,"Machinery, Electrical",842191
85,842220,0.0875804787730799,0.6258085224511007,0.3013199065421801,3.3906368075020787,0.4145563533629203,1.1285867028760306,0.2345293345707578,Machinery for cleaning/drying bottles/containers nes,1362175.6,"Machinery, Electrical",842220
86,847439,0.1020444909423197,0.3358397186767959,0.533038712768476,2.319149110376839,1.3530305242502432,-0.6074271912335922,-0.0910157804379122,"Mixing, kneading machines for minerals except bitumen",692894.0,"Machinery, Electrical",847439
87,848110,0.0902366257268591,0.7366033247921849,0.2887548896674654,1.4281462583589932,0.6102977970418432,1.063579882602661,0.2286124605012459,"Valves, pressure reducing",8130511.0,"Machinery, Electrical",848110
88,848130,0.0728549175136041,0.0931372657528235,0.2028969843074576,1.6539008895128964,1.110976101647318,1.3355872628045675,0.3807921022176929,"Valves, check",890410.0,"Machinery, Electrical",848130
89,848140,0.0796167227711379,0.1262235871734952,0.1567277122100325,1.8004838223284476,0.2991409222337171,1.7912490209667884,0.4113286386157082,"Valves, safety or relief",1846046.2,"Machinery, Electrical",848140
90,848180,0.0855409758880829,0.3255436571963267,0.8322481103082735,1.470123947098987,1.4080373091426388,1.2014569433279965,0.2673007629551416,"Taps, cocks, valves and similar appliances, nes",57450141.6,"Machinery, Electrical",848180
91,850440,0.0645558024849356,0.0204541827509476,0.1285346184752654,1.1986524209324156,2.7123204801226843,1.0786618357432018,0.2198376378089964,"Static converters, nes",3541438.0,Transportation,850440
92,854380,0.0637127951236645,0.0460215628232479,0.0628778501975985,1.0879039127022905,2.4916081666286143,1.4825315513499653,0.3631304893178392,"Electrical machines and apparatus, nes",5137076.8,Transportation,854380
93,902511,0.0682445250081636,0.0605698049294268,0.156027651680592,1.9080417500481333,2.893021149956662,1.2164765886848787,0.2762052427728155,"Thermometers, liquid-filled",33694.2,Precision Instruments,902511
94,902519,0.0706480424421255,0.0556519716030042,0.0687476121740761,2.0476355830097277,1.6638705203379234,0.8341989214047058,0.2409331562107705,"Thermometers, except liquid filled",541899.8,Precision Instruments,902519
95,902580,0.0741516877368511,0.0373465881895681,0.1425561430234893,2.089749968876628,1.2644590371613438,0.9501564322744004,0.2030022263023783,"Hydrometer, pyrometer, hygrometer, alone or combined",144595.8,Precision Instruments,902580
96,902810,0.1228145674591861,2.846930193598844,0.3637964637892816,3.2439352764039517,0.4864100283381153,0.2593236104645728,0.0805282627610156,Gas supply/production/calibration meters,7804399.6,Precision Instruments,902810
97,902820,0.0892354789280404,0.0203912153235262,1.6742826597763336,1.7175303160485502,1.0596443701187872,0.591192351229508,0.0747035380696748,"Liquid supply, production and calibrating meters",92154.4,Precision Instruments,902820
98,903010,0.0941152846369389,0.0943801084350212,0.0191871526468641,2.5884994136358004,0.1114764297667001,1.0523507846783893,0.2758885324797905,Instruments to measure or detect ionising radiations,402490.8,Precision Instruments,903010
99,903220,0.0757645053259738,0.032278598047178,0.1176859087600695,6.2796190053641245,0.1971258079674158,1.3842236741654568,0.3210071207666768,Manostats,147172.8,Precision Instruments,903220
100,903281,0.0628713631417389,0.0557431355489269,0.0792210909866452,6.537880014216662,0.3832049606020158,1.3347467207863173,0.0627929857019191,Hydraulic and pneumatic automatic controls,458487.8,Precision Instruments,903281
101,252100,0.0988394710622062,0.1180106087038857,0.0332652860493627,0.0922153999448987,0.1297500990335405,-0.91136403023287,-0.1418005140326474,Limestone materials for manufacture of lime or cement,331256.8,Mineral Products,252100
102,252220,0.1341707322355397,1.1994103734972466,0.3354291442297018,0.8333333513455831,0.5165929393745818,-0.7714384641546641,-0.0937279848999384,Slaked lime,935327.4,Mineral Products,252220
103,281610,0.0864906188943366,0.0,0.0497709224173226,0.9739712525096608,0.6007176398239278,0.7962056128676807,0.3021476157682979,Magnesium hydroxide and peroxide,0.0,Chemicals and Allied Industries,281610
104,701990,0.0970366168367348,0.0615129163654604,0.0989453440943556,0.947349872485773,1.4726448458253634,-0.0315363442789633,-0.0281699723752613,"Glass fibres, glass wool and articles thereof nes",544607.6,"Natural or Cultured Pearls, Precious Metals",701990
105,842490,0.1023003296840191,1.523649528017425,0.2842418365124151,1.8327396634180448,1.034169227752078,0.9824952289546592,0.2047819435167686,Parts for sprays and powder dispersers,26818704.0,"Machinery, Electrical",842490
106,280110,0.1171938910993643,0.1191994805528807,0.0023383066630922,0.6036324678310143,0.2119391679782948,-0.7387551697527817,-0.1140038117901034,Chlorine,70393.2,Chemicals and Allied Industries,280110
107,281410,0.1216769261956226,0.3354555464066591,0.183362696086084,0.1867580056247411,0.0071248435903198,-1.2183766555900306,-0.0133126384599738,Anhydrous ammonia,8498071.4,Chemicals and Allied Industries,281410
108,281511,0.1272565050094615,1.1304684145719677,0.0631735763447253,0.467786319966892,2.933506237217336,-1.2784528663274006,-0.1127308061012446,Sodium hydroxide (caustic soda) solid,2985298.4,Chemicals and Allied Industries,281511
109,281512,0.0942998453486,0.6982657998138059,0.1683351370223319,1.5382538250952889,0.6504458249998569,0.507884066161737,0.2385626380437722,Sodium hydroxide (caustic soda) in aqueous solution,9612530.8,Chemicals and Allied Industries,281512
110,281830,0.1084421067155697,0.0073144304661031,7.01528800331735,2.6328948035467623,0.7261884026223313,0.2295296748126432,0.0170688864825304,Aluminium hydroxide,36566.0,Chemicals and Allied Industries,281830
111,282010,0.0812609474843279,0.0,0.2826971980752761,0.0744035424473337,2.648331646792184,-0.5112538929763046,0.0458978007996521,Manganese dioxide,0.0,Chemicals and Allied Industries,282010
112,282090,0.0969733354534228,0.0033683454958613,3.8920046963814015,0.1317914318596582,0.4187006765171508,0.3996018691823652,0.1080351189241988,Manganese oxides other than manganese dioxide,1663.6,Chemicals and Allied Industries,282090
113,282410,0.1346687605339081,1.2768206653955885,1.6148343968810834,1.8671934651138056,0.2220451827056071,-0.4299365635476659,0.0893763123268547,"Lead monoxide (litharge, massicot)",307809.0,Chemicals and Allied Industries,282410
114,283210,0.07615293980199,0.0786376253072844,0.0655675524673656,2.4342934975924435,2.057029750682688,-0.7113388940467887,-0.0056767276265584,Sodium sulphites,81792.2,Chemicals and Allied Industries,283210
115,283220,0.0876945528876137,0.0552245835474436,0.4614495980709446,2.268923424759878,0.8546204274847914,0.1042952270096003,0.2012931783982771,Sulphites of metals other than sodium,15598.8,Chemicals and Allied Industries,283220
116,283510,0.0628584969645188,0.0020801200727107,0.0905945066005269,0.3745984394016937,4.369984046463357,0.4846035974331098,0.0357524905346074,Phosphinates and phosphonates,1138.8,Chemicals and Allied Industries,283510
117,283529,0.0987535558111083,0.0288563834811973,0.070654221295542,2.644644079268775,0.9934274826243088,-0.1393368426844551,-0.0107396540622395,Phosphates of metals nes,23097.6,Chemicals and Allied Industries,283529
118,283524,0.0746581162803959,0.0068937338078344,0.0179878934643056,1.0021088772050164,3.155998457876445,0.5007141118654899,0.1838555912169197,Potassium phosphates,6845.2,Chemicals and Allied Industries,283524
119,283525,0.0892559171690327,0.0061380896288914,0.4884578780231866,1.10312525127149,2.2971591058193206,-0.2298848773219892,0.0596460761214031,Calcium hydrogen-orthophosphate,9304.6,Chemicals and Allied Industries,283525
120,283526,0.1170148853130284,0.0989260930542734,1.1375098743727303,0.7463746104221677,0.8685162507936245,-0.1973677322377841,-0.0864433143844978,Calcium phosphates except hydrogen-orthophosphate,369666.2,Chemicals and Allied Industries,283526
121,380210,0.0740672744855336,0.0173995876470993,0.0844111713689072,0.5189373667896816,1.584448332468451,-0.3881512640822785,0.0180231828844428,Activated carbon,96100.2,"Plastics, Rubbers",380210
122,392690,0.0896555462565993,0.1014233357840711,0.1428428356980604,1.6570626437768396,1.4471508160089523,0.6538734004784088,0.0790680460787482,Plastic articles nes,19947013.0,"Plastics, Rubbers",392690
123,580190,0.0734395285665706,0.0123597039968649,0.0175646424572358,0.2423574032090224,2.635072536506138,-0.6145002076401427,-0.0928811390345011,"Woven pile, chenille fabric of yarn nes, except terry",4802.8,Textiles,580190
124,730900,0.108215363041632,0.3929596271575807,0.8677563817292315,1.024803440597802,0.7243890151175084,-0.1042375234638601,-0.061172439670854,"Reservoirs/tanks/vats/etc, iron/steel capacity >300l",5312865.2,Base Metals,730900
125,731010,0.107762338173406,0.2441222509343328,0.2493332486305988,1.4667193971598336,0.4315711214124754,-0.1332818932285552,-0.0541301953589906,"Tank, cask or container, iron/steel, capacity 50-300l",1281848.2,Base Metals,731010
126,731021,0.1111848800303257,0.0760809033899315,0.103981031524164,0.7981275672260237,0.9719154210028396,-0.3679011947462999,-0.1104735064737724,"Cans, iron/steel, capacity <50l closed by crimp/solde",614397.4,Base Metals,731021
127,731029,0.0985053227938619,0.1055008337861811,0.3385000199549896,1.378833940956112,1.4881190492741532,-0.3285277962181596,-0.1559278270785826,"Cans, iron or steel, capacity <50 litres nes",852609.8,Base Metals,731029
128,842381,0.067080952336369,0.1082903454715202,0.0597517176115545,3.407480064242185,2.2254399434952545,0.5933095743010225,0.1660985586620602,Weighing machinery having a capacity < 30 kg nes,289331.8,"Machinery, Electrical",842381
129,842382,0.0699836741835851,0.3597653032819095,0.0819615208009026,1.544845795461257,1.7159926631655185,1.5362667242070158,0.3767320184877196,Weighing machinery having a capacity of 30-5000 kg,761874.6,"Machinery, Electrical",842382
130,842389,0.1110636914553155,1.1835342189745326,0.2599850998265484,0.6825154648385665,1.309361662051706,-0.0073643054297899,-0.0992748020547781,"Weighing machinery, nes",1052360.0,"Machinery, Electrical",842389
131,681099,0.0878007809552527,0.0184578142071217,0.1041236697992021,0.9557983615149832,2.577516170243755,-0.252963712545268,-0.0933308020763898,"Articles of cement, concrete or artificial stone nes",269692.8,"Stone, Glass, Cement, Ceramics",681099
132,780600,0.1134068223975457,0.3825410089085127,0.4812702751331255,1.2057015722724287,0.4402300449644822,-0.8304743462481701,-0.0451843173754074,Articles of lead nes,488616.2,Base Metals,780600
133,851629,0.0842575597717652,0.0173825787780588,0.0047856972790777,0.8647593088020525,3.879238734886079,0.2099839877246699,-0.0158003373757302,Electric space heating nes and soil heating apparatus,182234.2,Transportation,851629
134,901320,0.0683670317780567,0.0032242316761852,0.006131478221168,3.3903931655195056,0.5703292474642857,1.7934841257053278,0.4247115639350105,"Lasers, other than laser diodes",64819.6,Precision Instruments,901320
